"OFFICIAL_GENE_SYMBOL","Original ID","Value","Gene Name","Species"
"SMCHD1","A6NHR9","","structural maintenance of chromosomes flexible hinge domain containing 1(SMCHD1)","Homo sapiens"
"SMG8","Q8ND04","","SMG8 nonsense mediated mRNA decay factor(SMG8)","Homo sapiens"
"SMYD3","Q9H7B4","","SET and MYND domain containing 3(SMYD3)","Homo sapiens"
"SNAP23","O00161","","synaptosome associated protein 23(SNAP23)","Homo sapiens"
"SNRNP200","O75643","","small nuclear ribonucleoprotein U5 subunit 200(SNRNP200)","Homo sapiens"
"SNRPB","P14678","","small nuclear ribonucleoprotein polypeptides B and B1(SNRPB)","Homo sapiens"
"SNRPE","P62304","","small nuclear ribonucleoprotein polypeptide E(SNRPE)","Homo sapiens"
"SNRPN","P63162","","small nuclear ribonucleoprotein polypeptide N(SNRPN)","Homo sapiens"
"SNX3","O60493","","sorting nexin 3(SNX3)","Homo sapiens"
"SNX6","Q9UNH7","","sorting nexin 6(SNX6)","Homo sapiens"
"SOAT1","P35610","","sterol O-acyltransferase 1(SOAT1)","Homo sapiens"
"SORD","Q00796","","sorbitol dehydrogenase(SORD)","Homo sapiens"
"SP100","P23497","","SP100 nuclear antigen(SP100)","Homo sapiens"
"SP3","Q02447","","Sp3 transcription factor(SP3)","Homo sapiens"
"SPATS2","Q86XZ4","","spermatogenesis associated serine rich 2(SPATS2)","Homo sapiens"
"SPC25","Q9HBM1","","SPC25 component of NDC80 kinetochore complex(SPC25)","Homo sapiens"
"SPDEF","O95238","","SAM pointed domain containing ETS transcription factor(SPDEF)","Homo sapiens"
"SPG21","Q9NZD8","","SPG21 abhydrolase domain containing, maspardin(SPG21)","Homo sapiens"
"SPOPL","Q6IQ16","","speckle type BTB/POZ protein like(SPOPL)","Homo sapiens"
"SPTB","P11277","","spectrin beta, erythrocytic(SPTB)","Homo sapiens"
"SPTBN1","Q01082","","spectrin beta, non-erythrocytic 1(SPTBN1)","Homo sapiens"
"SPTBN2","O15020","","spectrin beta, non-erythrocytic 2(SPTBN2)","Homo sapiens"
"SRI","P30626","","sorcin(SRI)","Homo sapiens"
"SRPK2","P78362","","SRSF protein kinase 2(SRPK2)","Homo sapiens"
"SRRT","Q9BXP5","","serrate, RNA effector molecule(SRRT)","Homo sapiens"
"SRSF11","Q05519","","serine and arginine rich splicing factor 11(SRSF11)","Homo sapiens"
"SRSF2","Q01130","","serine and arginine rich splicing factor 2(SRSF2)","Homo sapiens"
"SSB","P05455","","small RNA binding exonuclease protection factor La(SSB)","Homo sapiens"
"SSBP2","P81877","","single stranded DNA binding protein 2(SSBP2)","Homo sapiens"
"SSNA1","O43805","","SS nuclear autoantigen 1(SSNA1)","Homo sapiens"
"SSR1","P43307","","signal sequence receptor subunit 1(SSR1)","Homo sapiens"
"STAT1","P42224","","signal transducer and activator of transcription 1(STAT1)","Homo sapiens"
"STAT3","P40763","","signal transducer and activator of transcription 3(STAT3)","Homo sapiens"
"STAT6","P42226","","signal transducer and activator of transcription 6(STAT6)","Homo sapiens"
"STIL","Q15468","","STIL centriolar assembly protein(STIL)","Homo sapiens"
"STMN1","P16949","","stathmin 1(STMN1)","Homo sapiens"
"STRAP","Q9Y3F4","","serine/threonine kinase receptor associated protein(STRAP)","Homo sapiens"
"STRN4","Q9NRL3","","striatin 4(STRN4)","Homo sapiens"
"STX6","O43752","","syntaxin 6(STX6)","Homo sapiens"
"STXBP1","P61764","","syntaxin binding protein 1(STXBP1)","Homo sapiens"
"STXBP3","O00186","","syntaxin binding protein 3(STXBP3)","Homo sapiens"
"SUDS3","Q9H7L9","","SDS3 homolog, SIN3A corepressor complex component(SUDS3)","Homo sapiens"
"SUGT1","Q9Y2Z0","","SGT1 homolog, MIS12 kinetochore complex assembly cochaperone(SUGT1)","Homo sapiens"
"SUN2","Q9UH99","","Sad1 and UNC84 domain containing 2(SUN2)","Homo sapiens"
"SWAP70","Q9UH65","","switching B cell complex subunit SWAP70(SWAP70)","Homo sapiens"
"SYMPK","Q92797","","symplekin scaffold protein(SYMPK)","Homo sapiens"
"SYNPO2","Q9UMS6","","synaptopodin 2(SYNPO2)","Homo sapiens"
"SYT7","O43581","","synaptotagmin 7(SYT7)","Homo sapiens"
"TAF8","Q7Z7C8","","TATA-box binding protein associated factor 8(TAF8)","Homo sapiens"
"TANC1","Q9C0D5","","tetratricopeptide repeat, ankyrin repeat and coiled-coil containing 1(TANC1)","Homo sapiens"
"TBC1D10A","Q9BXI6","","TBC1 domain family member 10A(TBC1D10A)","Homo sapiens"
"TBC1D15","Q8TC07","","TBC1 domain family member 15(TBC1D15)","Homo sapiens"
"TBC1D9B","Q66K14","","TBC1 domain family member 9B(TBC1D9B)","Homo sapiens"
"TBP","P20226","","TATA-box binding protein(TBP)","Homo sapiens"
"TBPL2","Q6SJ96","","TATA-box binding protein like 2(TBPL2)","Homo sapiens"
"TBX2","Q13207","","T-box transcription factor 2(TBX2)","Homo sapiens"
"TCEA1","P23193","","transcription elongation factor A1(TCEA1)","Homo sapiens"
"TCERG1","O14776","","transcription elongation regulator 1(TCERG1)","Homo sapiens"
"TCF25","Q9BQ70","","TCF25 ribosome quality control complex subunit(TCF25)","Homo sapiens"
"TCF3","P15923","","transcription factor 3(TCF3)","Homo sapiens"
"TCHP","Q9BT92","","trichoplein keratin filament binding(TCHP)","Homo sapiens"
"TCP1","P17987","","t-complex 1(TCP1)","Homo sapiens"
"TDP2","O95551","","tyrosyl-DNA phosphodiesterase 2(TDP2)","Homo sapiens"
"TENT2","Q6PIY7","","terminal nucleotidyltransferase 2(TENT2)","Homo sapiens"
"TF","P02787","","transferrin(TF)","Homo sapiens"
"THAP4","Q8WY91","","THAP domain containing 4(THAP4)","Homo sapiens"
"THNSL1","Q8IYQ7","","threonine synthase like 1(THNSL1)","Homo sapiens"
"THOC7","Q6I9Y2","","THO complex subunit 7(THOC7)","Homo sapiens"
"THUMPD3","Q9BV44","","THUMP domain 3 tRNA guanosine methyltransferase(THUMPD3)","Homo sapiens"
"TIGAR","Q9NQ88","","TP53 induced glycolysis regulatory phosphatase(TIGAR)","Homo sapiens"
"TIMM13","Q9Y5L4","","translocase of inner mitochondrial membrane 13(TIMM13)","Homo sapiens"
"TIMM50","Q3ZCQ8","","translocase of inner mitochondrial membrane 50(TIMM50)","Homo sapiens"
"TLN1","Q9Y490","","talin 1(TLN1)","Homo sapiens"
"TLN2","Q9Y4G6","","talin 2(TLN2)","Homo sapiens"
"TMED10","P49755","","transmembrane p24 trafficking protein 10(TMED10)","Homo sapiens"
"TMED3","Q9Y3Q3","","transmembrane p24 trafficking protein 3(TMED3)","Homo sapiens"
"TMEM147","Q9BVK8","","transmembrane protein 147(TMEM147)","Homo sapiens"
"TMEM33","P57088","","transmembrane protein 33(TMEM33)","Homo sapiens"
"TMPO","P42167,P42166","","thymopoietin(TMPO)","Homo sapiens"
"TNPO1","Q92973","","transportin 1(TNPO1)","Homo sapiens"
"TP53BP1","Q12888","","tumor protein p53 binding protein 1(TP53BP1)","Homo sapiens"
"TP53RK","Q96S44","","TP53 regulating kinase(TP53RK)","Homo sapiens"
"TPD52L1","Q16890","","TPD52 like 1(TPD52L1)","Homo sapiens"
"TPM2","P07951","","tropomyosin 2(TPM2)","Homo sapiens"
"TPM4","P67936","","tropomyosin 4(TPM4)","Homo sapiens"
"TPP2","P29144","","tripeptidyl peptidase 2(TPP2)","Homo sapiens"
"TPR","P12270","","translocated promoter region, nuclear basket protein(TPR)","Homo sapiens"
"TPX2","Q9ULW0","","TPX2 microtubule nucleation factor(TPX2)","Homo sapiens"
"TRAP1","Q12931","","TNF receptor associated protein 1(TRAP1)","Homo sapiens"
"TRAPPC13","A5PLN9","","trafficking protein particle complex subunit 13(TRAPPC13)","Homo sapiens"
"TRAPPC3","O43617","","trafficking protein particle complex subunit 3(TRAPPC3)","Homo sapiens"
"TRAPPC5","Q8IUR0","","trafficking protein particle complex subunit 5(TRAPPC5)","Homo sapiens"
"TRIM14","Q14142","","tripartite motif containing 14(TRIM14)","Homo sapiens"
"TRIM25","Q14258","","tripartite motif containing 25(TRIM25)","Homo sapiens"
"TRIM28","Q13263","","tripartite motif containing 28(TRIM28)","Homo sapiens"
"TRIM34","Q9BYJ4","","tripartite motif containing 34(TRIM34)","Homo sapiens"
"TRIM36","Q9NQ86","","tripartite motif containing 36(TRIM36)","Homo sapiens"
"TRIM38","O00635","","tripartite motif containing 38(TRIM38)","Homo sapiens"
"TRIM5","Q9C035","","tripartite motif containing 5(TRIM5)","Homo sapiens"
"TRIR","Q9BQ61","","telomerase RNA component interacting RNase(TRIR)","Homo sapiens"
"TTC21B","Q7Z4L5","","tetratricopeptide repeat domain 21B(TTC21B)","Homo sapiens"
"TTC39A","Q5SRH9","","tetratricopeptide repeat domain 39A(TTC39A)","Homo sapiens"
"TTC4","O95801","","tetratricopeptide repeat domain 4(TTC4)","Homo sapiens"
"TTC9C","Q8N5M4","","tetratricopeptide repeat domain 9C(TTC9C)","Homo sapiens"
"TTF2","Q9UNY4","","transcription termination factor 2(TTF2)","Homo sapiens"
"TTI2","Q6NXR4","","TELO2 interacting protein 2(TTI2)","Homo sapiens"
"TUBA1A","Q71U36","","tubulin alpha 1a(TUBA1A)","Homo sapiens"
"TUBA1B","P68363","","tubulin alpha 1b(TUBA1B)","Homo sapiens"
"TUBA1C","Q9BQE3","","tubulin alpha 1c(TUBA1C)","Homo sapiens"
"TUBB","P07437","","tubulin beta class I(TUBB)","Homo sapiens"
"TUBB1","Q9H4B7","","tubulin beta 1 class VI(TUBB1)","Homo sapiens"
"TUBB2A","Q13885","","tubulin beta 2A class IIa(TUBB2A)","Homo sapiens"
"TUBB2B","Q9BVA1","","tubulin beta 2B class IIb(TUBB2B)","Homo sapiens"
"TUBB3","Q13509","","tubulin beta 3 class III(TUBB3)","Homo sapiens"
"TUBB4A","P04350","","tubulin beta 4A class IVa(TUBB4A)","Homo sapiens"
"TUBB4B","P68371","","tubulin beta 4B class IVb(TUBB4B)","Homo sapiens"
"TUBB6","Q9BUF5","","tubulin beta 6 class V(TUBB6)","Homo sapiens"
"TUBB8","Q3ZCM7","","tubulin beta 8 class VIII(TUBB8)","Homo sapiens"
"TUBB8B","Q3ZCM7,A6NNZ2","","tubulin beta 8B(TUBB8B)","Homo sapiens"
"TUBGCP3","Q96CW5","","tubulin gamma complex component 3(TUBGCP3)","Homo sapiens"
"TUBGCP4","Q9UGJ1","","tubulin gamma complex component 4(TUBGCP4)","Homo sapiens"
"TUBGCP6","Q96RT7","","tubulin gamma complex component 6(TUBGCP6)","Homo sapiens"
"TUT4","Q5TAX3","","terminal uridylyl transferase 4(TUT4)","Homo sapiens"
"TXNDC12","O95881","","thioredoxin domain containing 12(TXNDC12)","Homo sapiens"
"TXNDC17","Q9BRA2","","thioredoxin domain containing 17(TXNDC17)","Homo sapiens"
"TXNL4A","P83876","","thioredoxin like 4A(TXNL4A)","Homo sapiens"
"TXNRD1","Q16881","","thioredoxin reductase 1(TXNRD1)","Homo sapiens"
"TYW1","Q9NV66","","tRNA-yW synthesizing protein 1 homolog(TYW1)","Homo sapiens"
"U2SURP","O15042","","U2 snRNP associated SURP domain containing(U2SURP)","Homo sapiens"
"UBAP2","Q5T6F2","","ubiquitin associated protein 2(UBAP2)","Homo sapiens"
"UBASH3B","Q8TF42","","ubiquitin associated and SH3 domain containing B(UBASH3B)","Homo sapiens"
"UBE2I","P63279","","ubiquitin conjugating enzyme E2 I(UBE2I)","Homo sapiens"
"UBE2K","P61086","","ubiquitin conjugating enzyme E2 K(UBE2K)","Homo sapiens"
"UBE2L6","O14933","","ubiquitin conjugating enzyme E2 L6(UBE2L6)","Homo sapiens"
"UBR1","Q8IWV7","","ubiquitin protein ligase E3 component n-recognin 1(UBR1)","Homo sapiens"
"UBXN6","Q9BZV1","","UBX domain protein 6(UBXN6)","Homo sapiens"
"UCHL3","P15374","","ubiquitin C-terminal hydrolase L3(UCHL3)","Homo sapiens"
"UCHL5","Q9Y5K5","","ubiquitin C-terminal hydrolase L5(UCHL5)","Homo sapiens"
"UFL1","O94874","","UFM1 specific ligase 1(UFL1)","Homo sapiens"
"UHRF2","Q96PU4","","ubiquitin like with PHD and ring finger domains 2(UHRF2)","Homo sapiens"
"UNC13B","O14795","","unc-13 homolog B(UNC13B)","Homo sapiens"
"USF2","Q15853","","upstream transcription factor 2, c-fos interacting(USF2)","Homo sapiens"
"USP14","P54578","","ubiquitin specific peptidase 14(USP14)","Homo sapiens"
"USP32","Q8NFA0","","ubiquitin specific peptidase 32(USP32)","Homo sapiens"
"USP5","P45974","","ubiquitin specific peptidase 5(USP5)","Homo sapiens"
"USP9Y","O00507","","ubiquitin specific peptidase 9 Y-linked(USP9Y)","Homo sapiens"
"VAPA","Q9P0L0","","VAMP associated protein A(VAPA)","Homo sapiens"
"VARS1","P26640","","valyl-tRNA synthetase 1(VARS1)","Homo sapiens"
"VAV3","Q9UKW4","","vav guanine nucleotide exchange factor 3(VAV3)","Homo sapiens"
"VDAC2","P45880","","voltage dependent anion channel 2(VDAC2)","Homo sapiens"
"VGF","O15240","","VGF nerve growth factor inducible(VGF)","Homo sapiens"
"VPS11","Q9H270","","VPS11 core subunit of CORVET and HOPS complexes(VPS11)","Homo sapiens"
"VPS25","Q9BRG1","","vacuolar protein sorting 25 homolog(VPS25)","Homo sapiens"
"VPS26A","O75436","","VPS26 retromer complex component A(VPS26A)","Homo sapiens"
"VPS28","Q9UK41","","VPS28 subunit of ESCRT-I(VPS28)","Homo sapiens"
"VPS29","Q9UBQ0","","VPS29 retromer complex component(VPS29)","Homo sapiens"
"VPS33B","Q9H267","","VPS33B late endosome and lysosome associated(VPS33B)","Homo sapiens"
"VPS35L","Q7Z3J2","","VPS35 endosomal protein sorting factor like(VPS35L)","Homo sapiens"
"VPS37B","Q9H9H4","","VPS37B subunit of ESCRT-I(VPS37B)","Homo sapiens"
"VPS39","Q96JC1","","VPS39 subunit of HOPS complex(VPS39)","Homo sapiens"
"VPS51","Q9UID3","","VPS51 subunit of GARP complex(VPS51)","Homo sapiens"
"VPS53","Q5VIR6","","VPS53 subunit of GARP complex(VPS53)","Homo sapiens"
"VRK1","Q99986","","VRK serine/threonine kinase 1(VRK1)","Homo sapiens"
"VRK3","Q8IV63","","VRK serine/threonine kinase 3(VRK3)","Homo sapiens"
"WDR1","O75083","","WD repeat domain 1(WDR1)","Homo sapiens"
"WDR77","Q9BQA1","","WD repeat domain 77(WDR77)","Homo sapiens"
"WDR82","Q6UXN9","","WD repeat domain 82(WDR82)","Homo sapiens"
"WRN","Q14191","","WRN RecQ like helicase(WRN)","Homo sapiens"
"XPO1","O14980","","exportin 1(XPO1)","Homo sapiens"
"XPO5","Q9HAV4","","exportin 5(XPO5)","Homo sapiens"
"XPOT","O43592","","exportin for tRNA(XPOT)","Homo sapiens"
"XRCC1","P18887","","X-ray repair cross complementing 1(XRCC1)","Homo sapiens"
"XRCC5","P13010","","X-ray repair cross complementing 5(XRCC5)","Homo sapiens"
"XRCC6","P12956","","X-ray repair cross complementing 6(XRCC6)","Homo sapiens"
"XRN1","Q8IZH2","","5'-3' exoribonuclease 1(XRN1)","Homo sapiens"
"YBX2","Q9Y2T7","","Y-box binding protein 2(YBX2)","Homo sapiens"
"YEATS4","O95619","","YEATS domain containing 4(YEATS4)","Homo sapiens"
"YWHAE","P62258","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein epsilon(YWHAE)","Homo sapiens"
"YWHAG","P61981","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein gamma(YWHAG)","Homo sapiens"
"YWHAQ","P27348","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein theta(YWHAQ)","Homo sapiens"
"YWHAZ","P63104","","tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein zeta(YWHAZ)","Homo sapiens"
"ZBED4","O75132","","zinc finger BED-type containing 4(ZBED4)","Homo sapiens"
"ZC3HC1","Q86WB0","","zinc finger C3HC-type containing 1(ZC3HC1)","Homo sapiens"
"ZFYVE19","Q96K21","","zinc finger FYVE-type containing 19(ZFYVE19)","Homo sapiens"
"ZNF282","Q9UDV7","","zinc finger protein 282(ZNF282)","Homo sapiens"
"ZNF398","Q8TD17","","zinc finger protein 398(ZNF398)","Homo sapiens"
"ZNF446","Q9NWS9","","zinc finger protein 446(ZNF446)","Homo sapiens"
"ZNF512","Q96ME7","","zinc finger protein 512(ZNF512)","Homo sapiens"
"ZNF512B","Q96KM6","","zinc finger protein 512B(ZNF512B)","Homo sapiens"
"ZNRD2","O60232","","zinc ribbon domain containing 2(ZNRD2)","Homo sapiens"
"ZWINT","O95229","","ZW10 interacting kinetochore protein(ZWINT)","Homo sapiens"

