"OFFICIAL_GENE_SYMBOL","Original ID","Value","Gene Name","Species"
"KLHL22","Q53GT1","","kelch like family member 22(KLHL22)","Homo sapiens"
"KLHL42","Q9P2K6","","kelch like family member 42(KLHL42)","Homo sapiens"
"KMO","O15229","","kynurenine 3-monooxygenase(KMO)","Homo sapiens"
"KNOP1","Q1ED39","","lysine rich nucleolar protein 1(KNOP1)","Homo sapiens"
"KPNA5","O15131","","karyopherin subunit alpha 5(KPNA5)","Homo sapiens"
"KPNA6","O60684","","karyopherin subunit alpha 6(KPNA6)","Homo sapiens"
"KRIT1","O00522","","KRIT1 ankyrin repeat containing(KRIT1)","Homo sapiens"
"KRT17","Q04695","","keratin 17(KRT17)","Homo sapiens"
"KRT3","P12035","","keratin 3(KRT3)","Homo sapiens"
"KRT36","O76013","","keratin 36(KRT36)","Homo sapiens"
"KRT5","P13647","","keratin 5(KRT5)","Homo sapiens"
"KRT6A","P02538","","keratin 6A(KRT6A)","Homo sapiens"
"KRT6B","P04259","","keratin 6B(KRT6B)","Homo sapiens"
"KRT6C","P48668","","keratin 6C(KRT6C)","Homo sapiens"
"KRT7","P08729","","keratin 7(KRT7)","Homo sapiens"
"KRT71","Q3SY84","","keratin 71(KRT71)","Homo sapiens"
"KRT73","Q86Y46","","keratin 73(KRT73)","Homo sapiens"
"KRT75","O95678","","keratin 75(KRT75)","Homo sapiens"
"KRT76","Q01546","","keratin 76(KRT76)","Homo sapiens"
"KRT78","Q8N1N4","","keratin 78(KRT78)","Homo sapiens"
"KRT79","Q5XKE5","","keratin 79(KRT79)","Homo sapiens"
"KRT8","P05787","","keratin 8(KRT8)","Homo sapiens"
"KRT80","Q6KB66","","keratin 80(KRT80)","Homo sapiens"
"KRT81","Q14533","","keratin 81(KRT81)","Homo sapiens"
"KRT83","P78385","","keratin 83(KRT83)","Homo sapiens"
"KRT84","Q9NSB2","","keratin 84(KRT84)","Homo sapiens"
"KRT85","P78386","","keratin 85(KRT85)","Homo sapiens"
"KRT86","O43790","","keratin 86(KRT86)","Homo sapiens"
"KSR1","Q8IVT5","","kinase suppressor of ras 1(KSR1)","Homo sapiens"
"KYNU","Q16719","","kynureninase(KYNU)","Homo sapiens"
"L2HGDH","Q9H9P8","","L-2-hydroxyglutarate dehydrogenase(L2HGDH)","Homo sapiens"
"LAD1","O00515","","ladinin 1(LAD1)","Homo sapiens"
"LAMA4","Q16363","","laminin subunit alpha 4(LAMA4)","Homo sapiens"
"LAMTOR2","Q9Y2Q5","","late endosomal/lysosomal adaptor, MAPK and MTOR activator 2(LAMTOR2)","Homo sapiens"
"LANCL2","Q9NS86","","LanC like glutathione S-transferase 2(LANCL2)","Homo sapiens"
"LARP1","Q6PKG0","","La ribonucleoprotein 1, translational regulator(LARP1)","Homo sapiens"
"LARP1B","Q659C4","","La ribonucleoprotein 1B(LARP1B)","Homo sapiens"
"LARS2","Q15031","","leucyl-tRNA synthetase 2, mitochondrial(LARS2)","Homo sapiens"
"LDHD","Q86WU2","","lactate dehydrogenase D(LDHD)","Homo sapiens"
"LDLRAP1","Q5SW96","","low density lipoprotein receptor adaptor protein 1(LDLRAP1)","Homo sapiens"
"LETM1","O95202","","leucine zipper and EF-hand containing transmembrane protein 1(LETM1)","Homo sapiens"
"LETMD1","Q6P1Q0","","LETM1 domain containing 1(LETMD1)","Homo sapiens"
"LGALS3","P17931","","galectin 3(LGALS3)","Homo sapiens"
"LGALSL","Q3ZCW2","","galectin like(LGALSL)","Homo sapiens"
"LGMN","Q99538","","legumain(LGMN)","Homo sapiens"
"LHX2","P50458","","LIM homeobox 2(LHX2)","Homo sapiens"
"LHX9","Q9NQ69","","LIM homeobox 9(LHX9)","Homo sapiens"
"LIG1","P18858","","DNA ligase 1(LIG1)","Homo sapiens"
"LIMCH1","Q9UPQ0","","LIM and calponin homology domains 1(LIMCH1)","Homo sapiens"
"LIMK2","P53671","","LIM domain kinase 2(LIMK2)","Homo sapiens"
"LIN7C","Q9NUP9","","lin-7 homolog C, crumbs cell polarity complex component(LIN7C)","Homo sapiens"
"LIPE","Q05469","","lipase E, hormone sensitive type(LIPE)","Homo sapiens"
"LIPG","Q9Y5X9","","lipase G, endothelial type(LIPG)","Homo sapiens"
"LLGL1","Q15334","","LLGL scribble cell polarity complex component 1(LLGL1)","Homo sapiens"
"LLGL2","Q6P1M3","","LLGL scribble cell polarity complex component 2(LLGL2)","Homo sapiens"
"LMBRD2","Q68DH5","","LMBR1 domain containing 2(LMBRD2)","Homo sapiens"
"LMF1","Q96S06","","lipase maturation factor 1(LMF1)","Homo sapiens"
"LMO4","P61968","","LIM domain only 4(LMO4)","Homo sapiens"
"LMTK2","Q8IWU2","","lemur tyrosine kinase 2(LMTK2)","Homo sapiens"
"LOC102724023","P0DPI2","","glutamine amidotransferase class 1 domain containing 3B(LOC102724023)","Homo sapiens"
"LOC105980003","Q96EB1","","E60 enhancer downstream of PAX6(LOC105980003)","Homo sapiens"
"LOXL3","P58215","","lysyl oxidase like 3(LOXL3)","Homo sapiens"
"LPCAT2","Q7L5N7","","lysophosphatidylcholine acyltransferase 2(LPCAT2)","Homo sapiens"
"LRATD1","Q96KN4","","LRAT domain containing 1(LRATD1)","Homo sapiens"
"LRIG1","Q96JA1","","leucine rich repeats and immunoglobulin like domains 1(LRIG1)","Homo sapiens"
"LRP1","Q07954","","LDL receptor related protein 1(LRP1)","Homo sapiens"
"LRPPRC","P42704","","leucine rich pentatricopeptide repeat containing(LRPPRC)","Homo sapiens"
"LRRC1","Q9BTT6","","leucine rich repeat containing 1(LRRC1)","Homo sapiens"
"LRRC26","Q2I0M4","","leucine rich repeat containing 26(LRRC26)","Homo sapiens"
"LRRC49","Q8IUZ0","","leucine rich repeat containing 49(LRRC49)","Homo sapiens"
"LRRC8D","Q7L1W4","","leucine rich repeat containing 8 VRAC subunit D(LRRC8D)","Homo sapiens"
"LRRC8E","Q6NSJ5","","leucine rich repeat containing 8 VRAC subunit E(LRRC8E)","Homo sapiens"
"LRRK2","Q5S007","","leucine rich repeat kinase 2(LRRK2)","Homo sapiens"
"LSP1","P33241","","lymphocyte specific protein 1(LSP1)","Homo sapiens"
"LSR","Q86X29","","lipolysis stimulated lipoprotein receptor(LSR)","Homo sapiens"
"LTBP4","Q8N2S1","","latent transforming growth factor beta binding protein 4(LTBP4)","Homo sapiens"
"LTN1","O94822","","listerin E3 ubiquitin protein ligase 1(LTN1)","Homo sapiens"
"LUM","P51884","","lumican(LUM)","Homo sapiens"
"LXN","Q9BS40","","latexin(LXN)","Homo sapiens"
"LYAR","Q9NX58","","Ly1 antibody reactive(LYAR)","Homo sapiens"
"LYN","P07948","","LYN proto-oncogene, Src family tyrosine kinase(LYN)","Homo sapiens"
"LYSMD3","Q7Z3D4","","LysM domain containing 3(LYSMD3)","Homo sapiens"
"LYST","Q99698","","lysosomal trafficking regulator(LYST)","Homo sapiens"
"LZTS2","Q9BRK4","","leucine zipper tumor suppressor 2(LZTS2)","Homo sapiens"
"MADD","Q8WXG6","","MAP kinase activating death domain(MADD)","Homo sapiens"
"MAGEA9","P43362","","MAGE family member A9(MAGEA9)","Homo sapiens"
"MAGEA9B","P43362","","MAGE family member A9B(MAGEA9B)","Homo sapiens"
"MAGI2","Q86UL8","","membrane associated guanylate kinase, WW and PDZ domain containing 2(MAGI2)","Homo sapiens"
"MAGIX","Q9H6Y5","","MAGI family member, X-linked(MAGIX)","Homo sapiens"
"MAK16","Q9BXY0","","MAK16 homolog(MAK16)","Homo sapiens"
"MAML3","Q96JK9","","mastermind like transcriptional coactivator 3(MAML3)","Homo sapiens"
"MAN1B1","Q9UKM7","","mannosidase alpha class 1B member 1(MAN1B1)","Homo sapiens"
"MAN2A1","Q16706","","mannosidase alpha class 2A member 1(MAN2A1)","Homo sapiens"
"MAN2B1","O00754","","mannosidase alpha class 2B member 1(MAN2B1)","Homo sapiens"
"MANEA","Q5SRI9","","mannosidase endo-alpha(MANEA)","Homo sapiens"
"MANEAL","Q5VSG8","","mannosidase endo-alpha like(MANEAL)","Homo sapiens"
"MAOB","P27338","","monoamine oxidase B(MAOB)","Homo sapiens"
"MAP2K4","P45985","","mitogen-activated protein kinase kinase 4(MAP2K4)","Homo sapiens"
"MAP3K1","Q13233","","mitogen-activated protein kinase kinase kinase 1(MAP3K1)","Homo sapiens"
"MAP7","Q14244","","microtubule associated protein 7(MAP7)","Homo sapiens"
"MAP9","Q49MG5","","microtubule associated protein 9(MAP9)","Homo sapiens"
"MAPK13","O15264","","mitogen-activated protein kinase 13(MAPK13)","Homo sapiens"
"MAPK15","Q8TD08","","mitogen-activated protein kinase 15(MAPK15)","Homo sapiens"
"MAPKAP1","Q9BPZ7","","MAPK associated protein 1(MAPKAP1)","Homo sapiens"
"MAPKBP1","O60336","","mitogen-activated protein kinase binding protein 1(MAPKBP1)","Homo sapiens"
"MAPRE2","Q15555","","microtubule associated protein RP/EB family member 2(MAPRE2)","Homo sapiens"
"MAPRE3","Q9UPY8","","microtubule associated protein RP/EB family member 3(MAPRE3)","Homo sapiens"
"MARCHF5","Q9NX47","","membrane associated ring-CH-type finger 5(MARCHF5)","Homo sapiens"
"MARK1","Q9P0L2","","microtubule affinity regulating kinase 1(MARK1)","Homo sapiens"
"MAST4","O15021","","microtubule associated serine/threonine kinase family member 4(MAST4)","Homo sapiens"
"MAX","P61244","","MYC associated factor X(MAX)","Homo sapiens"
"MAZ","P56270","","MYC associated zinc finger protein(MAZ)","Homo sapiens"
"MB21D2","Q8IYB1","","Mab-21 domain containing 2(MB21D2)","Homo sapiens"
"MBOAT7","Q96N66","","membrane bound acylglycerophosphatidylinositol O-acyltransferase MBOAT7(MBOAT7)","Homo sapiens"
"MBP","P02686","","myelin basic protein(MBP)","Homo sapiens"
"MCAT","Q8IVS2","","malonyl-CoA-acyl carrier protein transacylase(MCAT)","Homo sapiens"
"MCC","P23508","","MCC regulator of WNT signaling pathway(MCC)","Homo sapiens"
"MCF2L","O15068","","MCF.2 cell line derived transforming sequence like(MCF2L)","Homo sapiens"
"MCM3AP","O60318","","minichromosome maintenance complex component 3 associated protein(MCM3AP)","Homo sapiens"
"MCUB","Q9NWR8","","mitochondrial calcium uniporter dominant negative subunit beta(MCUB)","Homo sapiens"
"MED1","Q15648","","mediator complex subunit 1(MED1)","Homo sapiens"
"MED15","Q96RN5","","mediator complex subunit 15(MED15)","Homo sapiens"
"MED18","Q9BUE0","","mediator complex subunit 18(MED18)","Homo sapiens"
"MED20","Q9H944","","mediator complex subunit 20(MED20)","Homo sapiens"
"MED25","Q71SY5","","mediator complex subunit 25(MED25)","Homo sapiens"
"MED27","Q6P2C8","","mediator complex subunit 27(MED27)","Homo sapiens"
"MED9","Q71SY5","","mediator complex subunit 9(MED9)","Homo sapiens"
"MEGF8","Q7Z7M0","","multiple EGF like domains 8(MEGF8)","Homo sapiens"
"MEIS1","O00470","","Meis homeobox 1(MEIS1)","Homo sapiens"
"MEIS2","O14770","","Meis homeobox 2(MEIS2)","Homo sapiens"
"MELTF","P08582","","melanotransferrin(MELTF)","Homo sapiens"
"METTL9","Q9H1A3","","methyltransferase 9, His-X-His N1(pi)-histidine(METTL9)","Homo sapiens"
"MFGE8","Q08431","","milk fat globule EGF and factor V/VIII domain containing(MFGE8)","Homo sapiens"
"MFSD10","Q14728","","major facilitator superfamily domain containing 10(MFSD10)","Homo sapiens"
"MFSD3","Q96ES6","","major facilitator superfamily domain containing 3(MFSD3)","Homo sapiens"
"MFSD6","Q6ZSS7","","major facilitator superfamily domain containing 6(MFSD6)","Homo sapiens"
"MGAT2","Q10469","","alpha-1,6-mannosyl-glycoprotein 2-beta-N-acetylglucosaminyltransferase(MGAT2)","Homo sapiens"
"MGAT4A","Q9UM21","","alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase A(MGAT4A)","Homo sapiens"
"MGAT4B","Q9UQ53","","alpha-1,3-mannosyl-glycoprotein 4-beta-N-acetylglucosaminyltransferase B(MGAT4B)","Homo sapiens"
"MGAT5","Q09328","","alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase(MGAT5)","Homo sapiens"
"MGLL","Q99685","","monoglyceride lipase(MGLL)","Homo sapiens"
"MGP","P08493","","matrix Gla protein(MGP)","Homo sapiens"
"MGRN1","O60291","","mahogunin ring finger 1(MGRN1)","Homo sapiens"
"MGST2","Q99735","","microsomal glutathione S-transferase 2(MGST2)","Homo sapiens"
"MIA-RAB4B","P61018","","MIA-RAB4B readthrough (NMD candidate)(MIA-RAB4B)","Homo sapiens"
"MIA2","Q96PC5","","MIA SH3 domain ER export factor 2(MIA2)","Homo sapiens"
"MICAL2","O94851","","microtubule associated monooxygenase, calponin and LIM domain containing 2(MICAL2)","Homo sapiens"
"MICAL3","Q7RTP6","","microtubule associated monooxygenase, calponin and LIM domain containing 3(MICAL3)","Homo sapiens"
"MICOS13","Q5XKP0","","mitochondrial contact site and cristae organizing system subunit 13(MICOS13)","Homo sapiens"
"MICU1","Q9BPX6","","mitochondrial calcium uptake 1(MICU1)","Homo sapiens"
"MID1IP1","Q9NPA3","","MID1 interacting protein 1(MID1IP1)","Homo sapiens"
"MIDN","Q504T8","","midnolin(MIDN)","Homo sapiens"
"MIEF2","Q96C03","","mitochondrial elongation factor 2(MIEF2)","Homo sapiens"
"MIGA1","Q8NAN2","","mitoguardin 1(MIGA1)","Homo sapiens"
"MIGA2","Q7L4E1","","mitoguardin 2(MIGA2)","Homo sapiens"
"MINDY1","Q8N5J2","","MINDY lysine 48 deubiquitinase 1(MINDY1)","Homo sapiens"
"MINDY4","Q4G0A6","","MINDY lysine 48 deubiquitinase 4(MINDY4)","Homo sapiens"
"MIPOL1","Q8TD10","","mirror-image polydactyly 1(MIPOL1)","Homo sapiens"
"MKNK1","Q9BUB5","","MAPK interacting serine/threonine kinase 1(MKNK1)","Homo sapiens"
"MMAB","Q96EY8","","metabolism of cobalamin associated B(MMAB)","Homo sapiens"
"MMACHC","Q9ULV8","","metabolism of cobalamin associated C(MMACHC)","Homo sapiens"
"MNAT1","P51948","","MNAT1 component of CDK activating kinase(MNAT1)","Homo sapiens"
"MOCOS","Q96EN8","","molybdenum cofactor sulfurase(MOCOS)","Homo sapiens"
"MON2","Q7Z3U7","","MON2 homolog, regulator of endosome-to-Golgi trafficking(MON2)","Homo sapiens"
"MORC3","Q14149","","MORC family CW-type zinc finger 3(MORC3)","Homo sapiens"
"MORF4L1","Q9UBU8","","mortality factor 4 like 1(MORF4L1)","Homo sapiens"
"MORF4L2","Q15014","","mortality factor 4 like 2(MORF4L2)","Homo sapiens"
"MOSPD2","Q8NHP6","","motile sperm domain containing 2(MOSPD2)","Homo sapiens"
"MPC2","O95563","","mitochondrial pyruvate carrier 2(MPC2)","Homo sapiens"
"MPDZ","O75970","","multiple PDZ domain crumbs cell polarity complex component(MPDZ)","Homo sapiens"
"MPI","P34949","","mannose phosphate isomerase(MPI)","Homo sapiens"
"MPND","Q8N594","","MPN domain containing(MPND)","Homo sapiens"
"MPP2","Q14168","","MAGUK p55 scaffold protein 2(MPP2)","Homo sapiens"
"MPPED2","Q15777","","metallophosphoesterase domain containing 2(MPPED2)","Homo sapiens"
"MPZL1","O95297","","myelin protein zero like 1(MPZL1)","Homo sapiens"
"MR1","Q95460","","major histocompatibility complex, class I-related(MR1)","Homo sapiens"
"MRPL10","Q7Z7H8","","mitochondrial ribosomal protein L10(MRPL10)","Homo sapiens"
"MRPL15","Q9P015","","mitochondrial ribosomal protein L15(MRPL15)","Homo sapiens"
"MRPL16","Q9NX20","","mitochondrial ribosomal protein L16(MRPL16)","Homo sapiens"
"MRPL17","Q9NRX2","","mitochondrial ribosomal protein L17(MRPL17)","Homo sapiens"
"MRPL3","P09001","","mitochondrial ribosomal protein L3(MRPL3)","Homo sapiens"
"MRPL33","O75394","","mitochondrial ribosomal protein L33(MRPL33)","Homo sapiens"
"MRPL38","Q96DV4","","mitochondrial ribosomal protein L38(MRPL38)","Homo sapiens"
"MRPL39","Q9NYK5","","mitochondrial ribosomal protein L39(MRPL39)","Homo sapiens"
"MRPL50","Q8N5N7","","mitochondrial ribosomal protein L50(MRPL50)","Homo sapiens"
"MRPS11","P82912","","mitochondrial ribosomal protein S11(MRPS11)","Homo sapiens"
"MRPS22","P82650","","mitochondrial ribosomal protein S22(MRPS22)","Homo sapiens"
"MRPS26","Q9BYN8","","mitochondrial ribosomal protein S26(MRPS26)","Homo sapiens"
"MRPS28","Q9Y2Q9","","mitochondrial ribosomal protein S28(MRPS28)","Homo sapiens"
"MRTFA","Q969V6","","myocardin related transcription factor A(MRTFA)","Homo sapiens"
"MRTFB","Q9ULH7","","myocardin related transcription factor B(MRTFB)","Homo sapiens"
"MSANTD2","Q6P1R3","","Myb/SANT DNA binding domain containing 2(MSANTD2)","Homo sapiens"
"MSLN","Q13421","","mesothelin(MSLN)","Homo sapiens"
"MSN","P26038","","moesin(MSN)","Homo sapiens"
"MSRA","Q9UJ68","","methionine sulfoxide reductase A(MSRA)","Homo sapiens"
"MST1R","Q04912","","macrophage stimulating 1 receptor(MST1R)","Homo sapiens"
"MT-CO3","P00414","","mitochondrially encoded cytochrome c oxidase III(MT-CO3)","Homo sapiens"
"MTAP","Q13126","","methylthioadenosine phosphorylase(MTAP)","Homo sapiens"
"MTARC1","Q5VT66","","mitochondrial amidoxime reducing component 1(MTARC1)","Homo sapiens"
"MTARC2","Q969Z3","","mitochondrial amidoxime reducing component 2(MTARC2)","Homo sapiens"
"MTCL1","Q9Y4B5","","microtubule crosslinking factor 1(MTCL1)","Homo sapiens"
"MTCL2","O94964","","microtubule crosslinking factor 2(MTCL2)","Homo sapiens"
"MTFR1","Q15390","","mitochondrial fission regulator 1(MTFR1)","Homo sapiens"
"MTFR1L","Q9H019","","mitochondrial fission regulator 1 like(MTFR1L)","Homo sapiens"
"MTG1","Q9BT17","","mitochondrial ribosome associated GTPase 1(MTG1)","Homo sapiens"
"MTHFS","P49914","","methenyltetrahydrofolate synthetase(MTHFS)","Homo sapiens"
"MTIF3","Q9H2K0","","mitochondrial translational initiation factor 3(MTIF3)","Homo sapiens"
"MTMR10","Q9NXD2","","myotubularin related protein 10(MTMR10)","Homo sapiens"
"MTNAP1","Q9BSJ5","","mitochondrial nucleoid associated protein 1(MTNAP1)","Homo sapiens"
"MTSS1","O43312","","MTSS I-BAR domain containing 1(MTSS1)","Homo sapiens"
"MTX1","Q13505","","metaxin 1(MTX1)","Homo sapiens"
"MUC2","Q02817","","mucin 2, oligomeric mucus/gel-forming(MUC2)","Homo sapiens"
"MUC6","Q6W4X9","","mucin 6, oligomeric mucus/gel-forming (gene/pseudogene)(MUC6)","Homo sapiens"
"MUS81","Q96NY9","","MUS81 structure-specific endonuclease subunit(MUS81)","Homo sapiens"
"MVB12B","Q9H7P6","","multivesicular body subunit 12B(MVB12B)","Homo sapiens"
"MX1","P20591","","MX dynamin like GTPase 1(MX1)","Homo sapiens"
"MX2","P20592","","MX dynamin like GTPase 2(MX2)","Homo sapiens"
"MYADM","Q96S97","","myeloid associated differentiation marker(MYADM)","Homo sapiens"
"MYDGF","Q969H8","","myeloid derived growth factor(MYDGF)","Homo sapiens"
"MYH1","P12882","","myosin heavy chain 1(MYH1)","Homo sapiens"
"MYH10","P35580","","myosin heavy chain 10(MYH10)","Homo sapiens"
"MYH11","P35749","","myosin heavy chain 11(MYH11)","Homo sapiens"
"MYH13","Q9UKX3","","myosin heavy chain 13(MYH13)","Homo sapiens"
"MYH14","Q7Z406","","myosin heavy chain 14(MYH14)","Homo sapiens"
"MYH2","Q9UKX2","","myosin heavy chain 2(MYH2)","Homo sapiens"
"MYH3","P11055","","myosin heavy chain 3(MYH3)","Homo sapiens"
"MYH4","Q9Y623","","myosin heavy chain 4(MYH4)","Homo sapiens"
"MYH6","P13533","","myosin heavy chain 6(MYH6)","Homo sapiens"
"MYH7","P12883","","myosin heavy chain 7(MYH7)","Homo sapiens"
"MYH8","P13535","","myosin heavy chain 8(MYH8)","Homo sapiens"
"MYH9","P35579","","myosin heavy chain 9(MYH9)","Homo sapiens"
"MYL11","Q96A32","","myosin light chain 11(MYL11)","Homo sapiens"
"MYLK","Q15746","","myosin light chain kinase(MYLK)","Homo sapiens"
"MYO1F","O00160","","myosin IF(MYO1F)","Homo sapiens"
"MYO5C","Q9NQX4","","myosin VC(MYO5C)","Homo sapiens"
"MYO7A","Q13402","","myosin VIIA(MYO7A)","Homo sapiens"
"MYORG","Q6NSJ0","","myogenesis regulating glycosidase(MYORG)","Homo sapiens"
"MYZAP","P0CAP1","","myocardial zonula adherens protein(MYZAP)","Homo sapiens"
"NAA15","Q9BXJ9","","N-alpha-acetyltransferase 15, NatA auxiliary subunit(NAA15)","Homo sapiens"
"NAA16","Q6N069","","N-alpha-acetyltransferase 16, NatA auxiliary subunit(NAA16)","Homo sapiens"
"NAA25","Q14CX7","","N-alpha-acetyltransferase 25, NatB auxiliary subunit(NAA25)","Homo sapiens"
"NAAA","Q02083","","N-acylethanolamine acid amidase(NAAA)","Homo sapiens"
"NAALADL2","Q58DX5","","N-acetylated alpha-linked acidic dipeptidase like 2(NAALADL2)","Homo sapiens"
"NAB1","Q13506","","NGFI-A binding protein 1(NAB1)","Homo sapiens"
"NADK2","Q4G0N4","","NAD kinase 2, mitochondrial(NADK2)","Homo sapiens"
"NAGLU","P54802","","N-acetyl-alpha-glucosaminidase(NAGLU)","Homo sapiens"
"NAT1","P18440","","N-acetyltransferase 1(NAT1)","Homo sapiens"
"NAT14","Q8WUY8","","N-acetyltransferase 14 (putative)(NAT14)","Homo sapiens"
"NAV1","Q8NEY1","","neuron navigator 1(NAV1)","Homo sapiens"
"NAXD","Q8IW45","","NAD(P)HX dehydratase(NAXD)","Homo sapiens"
"NCALD","P61601","","neurocalcin delta(NCALD)","Homo sapiens"
"NCBP2","P52298","","nuclear cap binding protein subunit 2(NCBP2)","Homo sapiens"
"NCL","P19338","","nucleolin(NCL)","Homo sapiens"
"NCOA6","Q14686","","nuclear receptor coactivator 6(NCOA6)","Homo sapiens"
"NCOA7","Q8NI08","","nuclear receptor coactivator 7(NCOA7)","Homo sapiens"
"NCOR1","O75376","","nuclear receptor corepressor 1(NCOR1)","Homo sapiens"
"NCOR2","Q9Y618","","nuclear receptor corepressor 2(NCOR2)","Homo sapiens"
"NDRG2","Q9UN36","","NDRG family member 2(NDRG2)","Homo sapiens"
"NDST2","P52849","","N-deacetylase and N-sulfotransferase 2(NDST2)","Homo sapiens"
"NDUFA11","Q86Y39","","NADH:ubiquinone oxidoreductase subunit A11(NDUFA11)","Homo sapiens"
"NDUFA7","O95182","","NADH:ubiquinone oxidoreductase subunit A7(NDUFA7)","Homo sapiens"
"NDUFAF6","Q330K2","","NADH:ubiquinone oxidoreductase complex assembly factor 6(NDUFAF6)","Homo sapiens"
"NDUFB9","Q9Y6M9","","NADH:ubiquinone oxidoreductase subunit B9(NDUFB9)","Homo sapiens"
"NDUFC2","O95298","","NADH:ubiquinone oxidoreductase subunit C2(NDUFC2)","Homo sapiens"
"NDUFC2-KCTD14","O95298,E9PQ53","","NDUFC2-KCTD14 readthrough(NDUFC2-KCTD14)","Homo sapiens"
"NDUFS3","O75489","","NADH:ubiquinone oxidoreductase core subunit S3(NDUFS3)","Homo sapiens"
"NDUFS4","O43181","","NADH:ubiquinone oxidoreductase subunit S4(NDUFS4)","Homo sapiens"
"NDUFS6","O75380","","NADH:ubiquinone oxidoreductase subunit S6(NDUFS6)","Homo sapiens"
"NECTIN1","Q15223","","nectin cell adhesion molecule 1(NECTIN1)","Homo sapiens"
"NECTIN4","Q96NY8","","nectin cell adhesion molecule 4(NECTIN4)","Homo sapiens"
"NEDD9","Q14511","","neural precursor cell expressed, developmentally down-regulated 9(NEDD9)","Homo sapiens"
"NEFL","P07196","","neurofilament light chain(NEFL)","Homo sapiens"
"NEFM","P07197","","neurofilament medium chain(NEFM)","Homo sapiens"
"NENF","Q9UMX5","","neudesin neurotrophic factor(NENF)","Homo sapiens"
"NEO1","Q92859","","neogenin 1(NEO1)","Homo sapiens"
"NFIA","Q12857","","nuclear factor I A(NFIA)","Homo sapiens"
"NFIB","O00712","","nuclear factor I B(NFIB)","Homo sapiens"
"NFIC","P08651","","nuclear factor I C(NFIC)","Homo sapiens"
"NFIX","Q14938","","nuclear factor I X(NFIX)","Homo sapiens"
"NFKBIA","P25963","","NFKB inhibitor alpha(NFKBIA)","Homo sapiens"
"NFYC","Q13952","","nuclear transcription factor Y subunit gamma(NFYC)","Homo sapiens"
"NHEJ1","Q9H9Q4","","non-homologous end joining factor 1(NHEJ1)","Homo sapiens"
"NID1","P14543","","nidogen 1(NID1)","Homo sapiens"
"NIPSNAP2","O75323","","nipsnap homolog 2(NIPSNAP2)","Homo sapiens"
"NKAP","Q8N5F7","","NFKB activating protein(NKAP)","Homo sapiens"
"NKAPD1","Q6ZUT1","","NKAP domain containing 1(NKAPD1)","Homo sapiens"
"NKTR","P30414","","natural killer cell triggering receptor(NKTR)","Homo sapiens"
"NKX2-8","O15522","","NK2 homeobox 8(NKX2-8)","Homo sapiens"
"NLE1","Q9NVX2","","notchless homolog 1(NLE1)","Homo sapiens"
"NLN","Q9BYT8","","neurolysin(NLN)","Homo sapiens"
"NLRP10","Q86W26","","NLR family pyrin domain containing 10(NLRP10)","Homo sapiens"
"NLRP2","Q9NX02","","NLR family pyrin domain containing 2(NLRP2)","Homo sapiens"
"NLRP7","Q8WX94","","NLR family pyrin domain containing 7(NLRP7)","Homo sapiens"
"NME3","Q13232","","NME/NM23 nucleoside diphosphate kinase 3(NME3)","Homo sapiens"
"NME4","O00746","","NME/NM23 nucleoside diphosphate kinase 4(NME4)","Homo sapiens"
"NMNAT1","Q9HAN9","","nicotinamide nucleotide adenylyltransferase 1(NMNAT1)","Homo sapiens"
"NMNAT3","Q96T66","","nicotinamide nucleotide adenylyltransferase 3(NMNAT3)","Homo sapiens"
"NNMT","P40261","","nicotinamide N-methyltransferase(NNMT)","Homo sapiens"
"NOA1","Q8NC60","","nitric oxide associated 1(NOA1)","Homo sapiens"
"NOL4L","Q96MY1","","nucleolar protein 4 like(NOL4L)","Homo sapiens"
"NOLC1","Q14978","","nucleolar and coiled-body phosphoprotein 1(NOLC1)","Homo sapiens"
"NOP2","P46087","","NOP2 nucleolar protein(NOP2)","Homo sapiens"
"NOP56","O00567","","NOP56 ribonucleoprotein(NOP56)","Homo sapiens"
"NOP58","Q9Y2X3","","NOP58 ribonucleoprotein(NOP58)","Homo sapiens"
"NOS1AP","O75052","","nitric oxide synthase 1 adaptor protein(NOS1AP)","Homo sapiens"
"NOSTRIN","Q8IVI9","","nitric oxide synthase trafficking(NOSTRIN)","Homo sapiens"
"NOTCH3","Q9UM47","","notch receptor 3(NOTCH3)","Homo sapiens"
"NPAS2","Q99743","","neuronal PAS domain protein 2(NPAS2)","Homo sapiens"
"NPC1","O15118","","NPC intracellular cholesterol transporter 1(NPC1)","Homo sapiens"
"NPCA1","O15118","","Nasopharyngeal carcinoma 1(NPCA1)","Homo sapiens"
"NPTN","Q9Y639","","neuroplastin(NPTN)","Homo sapiens"
"NRAS","P01111","","NRAS proto-oncogene, GTPase(NRAS)","Homo sapiens"
"NRBP2","Q9NSY0","","nuclear receptor binding protein 2(NRBP2)","Homo sapiens"
"NRIP1","P48552","","nuclear receptor interacting protein 1(NRIP1)","Homo sapiens"
"NSA2","O95478","","NSA2 ribosome biogenesis factor(NSA2)","Homo sapiens"
"NT5C","Q8TCD5","","5', 3'-nucleotidase, cytosolic(NT5C)","Homo sapiens"
"NT5DC1","Q5TFE4","","5'-nucleotidase domain containing 1(NT5DC1)","Homo sapiens"
